county1,distance,county2,n_distance
157,152.3483332,1,0.393421638
157,154.8698199,39,0.400463364
157,158.1589565,45,0.409648896
157,167.7304129,57,0.436378987
157,168.1861486,19,0.437651714
157,170.1693225,179,0.4431901
157,171.9859265,109,0.448263308
157,176.3627794,113,0.460486493
157,177.5970626,67,0.46393346
157,185.1014703,183,0.484890929
157,188.6109991,143,0.494691948
157,191.630357,203,0.503124072
157,195.0012367,53,0.512537888
157,197.689284,187,0.520044765
157,199.7028284,95,0.525667966
157,199.7046333,71,0.525673007
157,207.1016687,123,0.546330618
157,207.4108426,105,0.547194044
157,210.0746657,175,0.554633271
157,214.1461819,75,0.566003745
157,218.8946289,155,0.579264676
157,222.9643615,131,0.590630169
157,228.1532379,73,0.605121082
157,231.6254294,11,0.614817829
157,232.4722147,99,0.617182636
157,235.9799554,63,0.626978661
157,237.1827729,91,0.630337755
157,239.0863597,161,0.635653879
157,253.9652023,197,0.677205843
157,254.9150225,93,0.679858395
157,255.2788781,195,0.68087453
157,256.51256,103,0.684319819
157,270.9692286,37,0.724692783
157,276.6067948,15,0.740436746
157,276.632983,141,0.740509881
157,277.865737,43,0.743952579
157,278.2322762,89,0.744976208
157,289.0806368,31,0.775272294
157,296.7451379,177,0.796676854
157,297.8212097,201,0.799681987
157,298.2180233,85,0.800790163
157,299.1652218,7,0.803435393
157,303.5861359,111,0.815781627
157,320.7208677,97,0.863633586
159,19.17095075,101,0.021498768
159,20.44686883,47,0.025062009
159,20.56680563,79,0.025396955
159,21.59905368,25,0.028279701
159,22.68062596,185,0.031300195
159,26.8323116,33,0.042894558
159,26.89642373,191,0.043073603
159,35.82338334,49,0.068003815
159,39.68266001,35,0.078781571
159,43.41885072,193,0.089215586
159,45.22307367,121,0.094254217
159,45.70528473,23,0.095600882
159,49.75146788,65,0.106900609
159,53.48750388,81,0.117334192
159,54.00075293,51,0.118767536
159,55.89290225,29,0.124051719
159,60.24117743,173,0.136195095
159,65.60211278,59,0.151166514
159,67.43094211,55,0.156273864
159,69.26175782,45,0.161386761
159,70.17364769,139,0.163933385
159,70.85283688,165,0.165830148
159,72.52340152,27,0.170495514
159,73.22961391,41,0.172467745
159,73.73318243,5,0.173874054
159,76.10588229,189,0.180500265
159,81.8314832,199,0.196490081
159,81.86913024,145,0.196595218
159,82.87024747,135,0.199391026
159,83.05784452,69,0.199914926
159,86.10910361,21,0.20843614
159,92.15522142,115,0.22532106
159,92.81894599,151,0.227174636
159,93.64478494,147,0.229480947
159,95.02526979,77,0.23333621
159,96.6828901,87,0.237965426
159,98.07115387,119,0.241842414
159,98.81691351,19,0.243925088
159,100.9080465,163,0.24976497
159,103.7087837,183,0.257586555
159,104.3211505,157,0.259296704
159,106.008771,117,0.264009701
159,106.4233923,181,0.265167609
159,108.7024324,127,0.271532257
159,110.503871,39,0.276563113
159,111.0410617,167,0.278063319
159,117.0970226,133,0.294975728
159,117.9183787,153,0.297269519
159,119.400487,107,0.301408585
159,124.9918344,83,0.317023474
159,126.0346346,3,0.319935689
159,128.5761662,129,0.327033394
159,129.6466942,113,0.330023045
159,130.3039775,53,0.331858632
159,131.312723,61,0.334675743
159,132.8943814,137,0.339092821
159,141.400697,75,0.362848306
159,142.1662474,13,0.36498625
159,143.1878489,171,0.367839264
159,143.5636856,125,0.368888859
159,144.4679614,17,0.371414219
159,145.6184289,179,0.374627116
159,152.842852,105,0.394802675
159,155.507619,203,0.402244538
159,162.884733,149,0.422846515
159,165.6533879,57,0.430578504
159,166.5462528,9,0.433071997
159,167.8240357,169,0.436640446
159,168.1759773,91,0.437623309
159,168.8827164,143,0.439597011
159,173.5633652,123,0.452668602
159,179.0991741,63,0.468128389
159,183.2127224,109,0.479616246
159,183.4658222,155,0.480323075
159,186.7002992,99,0.489355959
159,188.0072226,1,0.493005789
159,188.1229877,175,0.493329084
159,189.1880885,197,0.496303579
159,190.4266221,95,0.499762417
159,199.5856692,93,0.525340777
159,199.8584448,187,0.526102554
159,200.8870183,11,0.528975039
159,201.6264006,67,0.531039903
159,209.9333787,71,0.554238701
159,211.9747165,73,0.55993952
159,216.9881241,43,0.573940403
159,219.3051077,103,0.580411015
159,221.1255008,31,0.585494805
159,222.3668562,131,0.588961523
159,222.8536664,37,0.590321032
159,223.7634619,89,0.592861807
159,230.9820837,195,0.613021165
159,231.3999723,161,0.614188198
159,239.0940842,141,0.635675451
159,250.3573608,111,0.667130268
159,250.7442829,15,0.668210821
159,252.0821099,97,0.671946954
159,252.2476627,7,0.672409291
159,256.803999,201,0.685133717
159,264.7042804,177,0.707196737
159,275.8175509,85,0.738232634
161,20.21941536,131,0.024426802
161,24.29026289,73,0.035795409
161,39.33178978,195,0.0778017
161,41.54813653,95,0.083991265
161,42.77013629,187,0.087403929
161,47.71909821,175,0.101224835
161,48.99471455,71,0.104787233
161,52.65941314,15,0.115021593
161,54.26809839,11,0.119514149
161,63.0682653,143,0.144090269
161,64.49269298,85,0.148068251
161,68.52477168,103,0.159328588
161,68.65805158,155,0.159700798
161,70.18063698,109,0.163952903
161,70.66964055,123,0.165318538
161,71.85586676,57,0.168631297
161,75.72613767,141,0.179439756
161,76.67543283,177,0.182090842
161,79.73292686,67,0.190629468
161,84.98871186,203,0.205307236
161,86.22845166,179,0.208769442
161,87.81239461,99,0.2131929
161,90.64154815,169,0.221093843
161,91.7805052,125,0.224274595
161,94.17789559,201,0.230969758
161,97.59665134,37,0.240517276
161,104.4947415,9,0.259781489
161,104.9862026,17,0.261153987
161,107.4000948,7,0.267895235
161,107.4851949,1,0.268132893
161,107.8799457,129,0.269235308
161,111.0792135,93,0.278169865
161,112.0165209,107,0.280787472
161,112.246352,105,0.281429319
161,112.4599762,113,0.282025904
161,113.2113472,63,0.284124249
161,115.293685,89,0.289939569
161,122.5697834,137,0.310259441
161,124.0288034,111,0.314334029
161,124.6264905,39,0.316003182
161,126.6363047,171,0.321615966
161,127.5519521,167,0.324173084
161,128.4410339,149,0.326656012
161,131.0387409,43,0.333910597
161,134.3089213,197,0.34304319
161,136.4344345,53,0.348979085
161,139.5367988,115,0.35764302
161,142.5332944,91,0.366011298
161,144.5954059,147,0.371770132
161,146.3134249,61,0.376568022
161,149.2011253,21,0.384632469
161,150.980862,75,0.389602718
161,153.8597356,31,0.397642513
161,154.469568,19,0.399345585
161,155.9287912,117,0.40342074
161,159.2779854,13,0.412773994
161,162.6415624,139,0.422167415
161,165.1622685,135,0.429206961
161,165.3832654,83,0.429824136
161,170.329017,41,0.443636077
161,171.5199388,173,0.44696195
161,171.8233062,97,0.44780916
161,173.1114675,183,0.451406593
161,183.0346245,29,0.479118874
161,185.9149277,119,0.487162662
161,188.2288031,5,0.493624594
161,189.1521725,51,0.496203276
161,193.0282126,45,0.507027847
161,195.0993203,35,0.512811804
161,197.1341805,49,0.518494534
161,206.8695291,27,0.545682325
161,207.789204,23,0.54825069
161,209.9392099,163,0.554254985
161,212.7807034,79,0.56219039
161,213.5210097,121,0.564257834
161,217.9897372,25,0.576737596
161,221.4195168,133,0.5863159
161,223.7724,189,0.592886768
161,225.9049935,33,0.598842437
161,231.3999723,159,0.614188198
161,235.6444065,81,0.626041578
161,238.4421326,191,0.633854754
161,239.0863597,157,0.635653879
161,242.1514289,101,0.644213661
161,242.3851037,145,0.644866242
161,249.6262764,47,0.665088577
161,254.0651313,185,0.677484914
161,255.6196439,55,0.681826183
161,257.4625563,65,0.686972862
161,262.1903812,77,0.700176201
161,265.9165626,193,0.710582263
161,272.6545819,199,0.729399449
161,278.5287663,165,0.745804213
161,284.4194611,59,0.762255085
161,284.7313434,181,0.763126075
161,291.1720406,87,0.781112932
161,299.3408265,69,0.803925802
161,300.1111435,151,0.806077057
161,303.1626124,3,0.814598858
161,303.7936554,153,0.816361164
161,310.2495367,127,0.834390426
163,18.98789194,133,0.020987541
163,24.70572576,119,0.036955667
163,28.8417428,189,0.048506272
163,28.89062031,27,0.048642772
163,29.16982246,157,0.049422496
163,39.10484088,5,0.077167902
163,40.41509193,145,0.080827025
163,48.16494711,83,0.102469952
163,54.9778515,117,0.121496268
163,55.63865077,81,0.123341674
163,55.8486906,77,0.12392825
163,55.85187449,121,0.123937141
163,57.70490888,135,0.129112088
163,61.27248409,51,0.139075212
163,62.26554075,13,0.14184851
163,63.65172859,55,0.1457197
163,65.95886631,61,0.152162815
163,74.56892511,199,0.176208023
163,77.98335378,181,0.185743457
163,79.92287918,65,0.191159946
163,80.31872833,25,0.192265429
163,81.01290017,191,0.194204034
163,82.06116752,21,0.197131518
163,82.28788213,49,0.197764661
163,85.83324304,171,0.207665748
163,87.3739978,137,0.211968595
163,87.64257563,173,0.212718649
163,90.00521431,167,0.219316762
163,90.04153754,87,0.219418201
163,90.11932051,165,0.219635425
163,94.33901018,3,0.231419701
163,94.99198046,149,0.233243243
163,97.0714668,153,0.2390506
163,98.53037683,193,0.24312488
163,100.9080465,159,0.24976497
163,101.833807,47,0.25235033
163,102.6852022,79,0.254728011
163,104.3737092,59,0.259443484
163,104.870485,151,0.260830824
163,104.9531706,17,0.261061739
163,106.4019509,35,0.26510773
163,106.695574,139,0.265927728
163,107.4993424,129,0.268172402
163,109.1205541,115,0.272699941
163,109.3593419,127,0.2733668
163,111.9045754,69,0.280474843
163,112.0710961,9,0.280939884
163,113.0549143,185,0.283687381
163,116.6526093,29,0.29373462
163,118.5064071,107,0.298911699
163,119.9484731,101,0.302938939
163,122.0763594,125,0.308881462
163,122.1551264,169,0.309101433
163,122.6904068,33,0.310596305
163,124.7514171,1,0.316352063
163,127.9678056,41,0.325334433
163,128.1287578,147,0.325783922
163,129.4187392,23,0.329386437
163,130.3497153,39,0.331986363
163,138.6712892,57,0.355225922
163,142.5089911,179,0.365943426
163,142.8892257,109,0.367005303
163,143.7539081,45,0.369420091
163,147.8620605,19,0.380892878
163,149.1927906,67,0.384609192
163,151.3413254,113,0.39060938
163,160.2360566,143,0.415449588
163,164.7478726,203,0.428049682
163,167.0625468,183,0.434513845
163,168.5221464,187,0.438590051
163,170.6939979,71,0.444655355
163,170.6953528,95,0.444659139
163,172.5742236,53,0.449906238
163,179.6601707,123,0.469695077
163,181.6215725,175,0.475172661
163,182.7647875,105,0.478365303
163,191.4777287,155,0.502697829
163,192.9180882,75,0.506720304
163,193.798801,131,0.50917986
163,199.2650001,73,0.524445248
163,203.6257805,11,0.536623547
163,206.05773,99,0.543415223
163,209.9392099,161,0.554254985
163,211.1356928,63,0.557596389
163,214.5920214,91,0.567248836
163,226.653793,195,0.6009336
163,228.8617349,103,0.607099693
163,229.5322858,93,0.608972332
163,230.2243129,197,0.610904948
163,244.3861192,37,0.650454454
163,247.9681427,15,0.660457927
163,248.8538227,141,0.662931355
163,252.4387616,89,0.672942971
163,253.0916606,43,0.674766314
163,265.4830381,31,0.709371565
163,268.4047464,177,0.717530984
163,269.3355661,85,0.720130473
163,270.2268505,201,0.722619552
163,272.1923806,7,0.728108665
163,277.3786128,111,0.742592193
163,296.9322322,97,0.79719935
165,17.35930069,59,0.016439394
165,21.08633906,199,0.026847849
165,22.22174152,69,0.030018674
165,23.05000099,65,0.032331744
165,23.11109706,151,0.032502367
165,26.6031386,55,0.042254549
165,27.31227624,87,0.044234949
165,30.61027281,193,0.053445224
165,38.035409,127,0.074181313
165,43.19044297,81,0.088577714
165,43.19736262,181,0.088597038
165,45.73186113,77,0.095675102
165,47.40308742,191,0.100342315
165,48.91261361,153,0.104557951
165,50.42895091,145,0.108792608
165,53.33600164,47,0.116911093
165,59.04438487,3,0.132852826
165,61.42753838,185,0.13950823
165,63.07710711,189,0.144114961
165,65.22190235,121,0.150104705
165,68.8736155,25,0.1603028
165,70.85283688,159,0.165830148
165,72.69193104,157,0.170966164
165,75.91046974,27,0.179954538
165,80.13808348,101,0.191760944
165,89.18340004,79,0.217021691
165,89.58511812,49,0.218143564
165,90.04954368,51,0.21944056
165,90.11932051,163,0.219635425
165,92.07351716,5,0.225092886
165,96.0946497,133,0.236322654
165,96.46172077,33,0.237347769
165,104.5068721,119,0.259815366
165,106.4035236,35,0.265112122
165,113.6781281,173,0.285427823
165,113.8060879,135,0.285785174
165,116.5564139,23,0.293465977
165,122.9954266,29,0.31144813
165,128.5406585,117,0.326934232
165,130.1269435,21,0.331364231
165,130.3303207,139,0.3319322
165,134.5103747,83,0.343605786
165,139.9428111,45,0.358776886
165,140.2611553,41,0.359665922
165,147.4043284,115,0.379614576
165,148.9652029,61,0.383973611
165,150.6511335,13,0.388681889
165,151.0262225,167,0.389729396
165,155.9922141,147,0.40359786
165,162.5161405,137,0.421817151
165,166.0151801,19,0.431588877
165,166.8182737,171,0.433831667
165,168.9764447,39,0.439858765
165,170.0733703,107,0.442922136
165,170.6760496,129,0.444605231
165,173.8928649,183,0.453588792
165,178.4499134,17,0.466315207
165,180.917833,149,0.473207336
165,186.7783393,125,0.489573901
165,190.1949022,113,0.499115295
165,193.3846329,9,0.508023218
165,197.1637523,53,0.518577119
165,197.432087,179,0.519326494
165,199.9092384,169,0.526244405
165,207.5984795,57,0.547718056
165,210.1098342,1,0.554731486
165,210.554422,75,0.555973081
165,212.8944694,203,0.562508103
165,217.141581,105,0.57436896
165,219.0301923,109,0.579643262
165,219.6049193,143,0.581248295
165,230.5512229,123,0.611817905
165,231.105206,67,0.613365007
165,236.9018469,91,0.629553217
165,237.0626388,95,0.630002258
165,240.5976787,175,0.639874521
165,241.1269254,187,0.641352542
165,241.5464997,155,0.642524282
165,244.762836,63,0.651506506
165,247.3345636,71,0.658688539
165,248.8247161,99,0.66285007
165,257.1985611,197,0.686235606
165,257.5413822,11,0.687192998
165,262.5713357,73,0.701240088
165,265.1453954,93,0.708428634
165,265.7670477,131,0.710164715
165,278.5287663,161,0.745804213
165,278.971567,103,0.747040817
165,284.354942,43,0.762074903
165,285.6554704,195,0.765706873
165,286.497109,37,0.768057307
165,289.4252,89,0.776234552
165,290.1768784,31,0.778333755
165,299.2564701,141,0.803690221
165,306.4762929,15,0.823852933
165,315.9170579,7,0.850218044
165,315.9773112,111,0.850386312
165,318.5132778,201,0.857468476
165,321.4754951,97,0.865741024
165,323.1715472,177,0.870477569
165,330.5161412,85,0.890988728
167,19.67496515,129,0.022906323
167,25.03533732,21,0.037876169
167,28.81952029,137,0.048444211
167,30.17642099,107,0.052233612
167,34.25659511,17,0.063628265
167,35.77148271,125,0.067858873
167,36.69514438,117,0.070438372
167,37.80076916,135,0.073526037
167,37.88109535,115,0.073750363
167,44.12941031,171,0.091199957
167,47.54819048,61,0.100747543
167,49.84250658,39,0.107154852
167,52.50705778,179,0.114596112
167,52.66375287,173,0.115033712
167,55.72252559,139,0.12357591
167,56.82969367,57,0.126667885
167,57.47547678,169,0.128471356
167,59.35494752,147,0.133720131
167,59.42863556,9,0.133925919
167,59.79108997,83,0.134938141
167,61.34071553,5,0.139265761
167,62.50908872,51,0.142528663
167,65.45602143,119,0.150758527
167,65.84891436,149,0.151855754
167,66.84178864,113,0.154628542
167,67.39424085,13,0.156171369
167,71.35510287,143,0.16723282
167,72.20650095,109,0.169610509
167,75.21946934,49,0.17802479
167,75.25986462,203,0.178137601
167,76.45563562,41,0.181477016
167,78.51492058,29,0.187227957
167,80.48010123,27,0.192716093
167,81.98681986,19,0.196923888
167,82.80733058,1,0.199215318
167,82.80874466,35,0.199219268
167,86.19323766,95,0.2086711
167,86.2500917,121,0.208829876
167,89.67055302,123,0.218382157
167,90.00521431,163,0.219316762
167,90.89369553,187,0.221798012
167,91.37232988,67,0.223134689
167,92.89377156,175,0.227383601
167,94.00254052,25,0.230480046
167,95.45683442,53,0.234541435
167,95.9801976,79,0.236003025
167,97.84218556,189,0.241202977
167,97.96610827,105,0.241549054
167,99.3738151,71,0.24548034
167,101.4896704,155,0.251389264
167,101.9248804,45,0.252604669
167,103.8811369,23,0.258067883
167,105.8466392,133,0.263556918
167,106.7117396,183,0.265972873
167,108.0924829,81,0.269828859
167,111.0410617,159,0.278063319
167,112.8051172,191,0.282989776
167,112.8232423,73,0.283040393
167,113.8704817,11,0.285965006
167,114.2615084,33,0.287057022
167,115.0253896,131,0.289190303
167,116.5981385,145,0.2935825
167,116.9778325,99,0.294642867
167,117.7594594,157,0.296825707
167,118.3236878,75,0.298401421
167,125.1016923,63,0.317330273
167,125.8062409,101,0.319297857
167,126.717761,47,0.321843448
167,127.5519521,161,0.324173084
167,128.1838481,55,0.325937772
167,130.2984896,65,0.331843306
167,133.2436452,185,0.340068206
167,134.5362081,91,0.343677931
167,136.9726896,77,0.350482264
167,138.3984351,195,0.354463926
167,138.8743509,103,0.35579301
167,140.206404,193,0.359513019
167,142.0666253,93,0.364708036
167,145.4393246,199,0.374126933
167,146.5236034,197,0.377154985
167,151.0262225,165,0.389729396
167,154.9419572,37,0.400664821
167,157.5789162,59,0.408029024
167,158.9204348,141,0.411775467
167,159.1625213,181,0.412451539
167,159.6982745,15,0.413947731
167,164.0555173,89,0.42611615
167,164.092619,87,0.426219764
167,166.6129414,43,0.433258237
167,172.039187,69,0.448412048
167,172.5664878,151,0.449884635
167,177.9133118,153,0.464816646
167,178.5592759,3,0.466620622
167,179.1831367,177,0.46836287
167,180.2315678,201,0.471290811
167,181.4787347,31,0.474773759
167,182.3156266,85,0.477110937
167,182.3627854,7,0.477242637
167,182.9784863,127,0.478962097
167,188.2935063,111,0.49380529
167,212.0931223,97,0.56027019
169,15.28367197,9,0.010642811
169,20.92539402,109,0.02639838
169,23.37474451,17,0.033238652
169,30.23654694,57,0.052401525
169,32.93378942,1,0.059934081
169,33.91218825,67,0.062666444
169,36.63650476,171,0.07027461
169,37.34915998,125,0.072264833
169,37.40533288,137,0.072421707
169,39.5413124,149,0.078386831
169,44.29223736,129,0.091654682
169,47.92005077,187,0.101786033
169,48.58094004,71,0.10363169
169,56.65844682,61,0.126189646
169,57.45076249,95,0.128402336
169,57.47547678,167,0.128471356
169,62.18546653,143,0.141624887
169,62.67604897,179,0.142994931
169,65.95206997,107,0.152143835
169,68.64253788,13,0.159657473
169,71.57984392,117,0.167860452
169,72.71171071,131,0.171021403
169,75.59386691,83,0.179070365
169,77.77763913,175,0.18516896
169,82.40285794,21,0.198085753
169,85.73080924,203,0.207379682
169,86.21935347,73,0.208744034
169,88.10443933,135,0.21400849
169,89.7929138,115,0.218723872
169,89.97451848,123,0.219231038
169,90.38282057,39,0.220371298
169,90.64154815,161,0.221093843
169,96.05279408,113,0.236205765
169,99.44086035,119,0.245667577
169,99.65762958,155,0.246272945
169,103.0294147,11,0.255689289
169,107.3305399,147,0.267700989
169,107.9144364,5,0.26933163
169,110.1390666,173,0.275544328
169,111.3210351,139,0.278845197
169,116.0522219,195,0.292057926
169,116.6007126,51,0.293589689
169,119.6122733,105,0.302000038
169,122.0453915,99,0.308794978
169,122.1551264,163,0.309101433
169,124.5657864,27,0.315833655
169,127.6135882,19,0.324345214
169,129.3114208,53,0.329086731
169,129.4456251,41,0.329461521
169,129.5315886,103,0.329701591
169,131.8864051,133,0.336277858
169,132.0744739,49,0.336803076
169,134.4953023,29,0.343563694
169,136.2056104,15,0.348340051
169,137.9636053,121,0.353249582
169,139.9065702,63,0.358675677
169,140.0978879,189,0.359209967
169,140.1127054,35,0.359251348
169,146.6123937,141,0.377402949
169,149.6408586,25,0.385860506
169,150.9382409,93,0.38948369
169,151.2094174,157,0.390241002
169,151.7609635,75,0.391781298
169,152.4105459,183,0.393595379
169,153.4002504,79,0.396359315
169,153.8057648,37,0.39749179
169,153.8075218,85,0.397496697
169,155.4334824,45,0.402037497
169,156.9039303,81,0.406143999
169,157.9797481,145,0.409148423
169,159.299308,177,0.412833542
169,159.448923,91,0.41325137
169,160.3604158,23,0.415796885
169,164.1713785,197,0.426439714
169,166.7498803,191,0.433640665
169,167.7350326,89,0.436391888
169,167.8240357,159,0.436640446
169,168.4844958,201,0.438484905
169,171.6969414,33,0.447456263
169,174.8277042,55,0.456199507
169,175.93655,7,0.459296167
169,176.2946998,43,0.460296367
169,176.6702313,77,0.46134511
169,181.2439487,65,0.474118075
169,182.3940926,47,0.477330068
169,183.1296666,101,0.479384297
169,187.1580623,111,0.490634349
169,189.6640588,185,0.497632815
169,190.4981598,199,0.499962199
169,193.5829451,193,0.508577042
169,195.7965875,31,0.514759054
169,199.2391532,181,0.524373066
169,199.9092384,165,0.526244405
169,208.2708297,87,0.54959572
169,208.913948,59,0.551391749
169,216.4424885,3,0.572416613
169,218.4401712,153,0.577995517
169,219.6992099,151,0.58151162
169,221.806757,69,0.587397341
169,222.9487743,97,0.590586639
169,227.7398839,127,0.603966713
171,15.65350245,137,0.011675632
171,20.0353416,61,0.023912742
171,21.90071941,149,0.02912216
171,26.05047832,17,0.040711141
171,26.71779665,9,0.042574753
171,34.17753581,13,0.063407477
171,36.63650476,169,0.07027461
171,38.96958546,83,0.076790176
171,39.02328063,117,0.07694013
171,44.12941031,167,0.091199957
171,45.00575899,129,0.093647325
171,45.06252599,1,0.093805858
171,51.1077276,125,0.110688219
171,57.55297731,109,0.12868779
171,59.0243312,57,0.132796823
171,60.37034004,135,0.136555805
171,63.92789512,119,0.146490947
171,64.10694046,21,0.146990964
171,64.4628296,67,0.147984852
171,68.07848938,107,0.158082261
171,76.12543166,5,0.18055486
171,78.78223424,179,0.18797448
171,82.00927274,115,0.196986592
171,84.17804218,187,0.203043288
171,84.95352563,71,0.205208971
171,85.83324304,163,0.207665748
171,87.79283892,143,0.213138287
171,89.54788615,51,0.218039587
171,90.48033131,95,0.220643615
171,90.91514394,27,0.221857911
171,91.17205567,173,0.222575385
171,91.60195786,39,0.223775968
171,95.25881704,133,0.233988435
171,98.54294617,139,0.243159982
171,103.2990346,147,0.256442253
171,103.9899286,203,0.258371705
171,104.7303425,113,0.26043945
171,105.4116608,189,0.262342159
171,107.0399387,175,0.266889431
171,107.8474155,121,0.269144462
171,108.6383875,49,0.2713534
171,109.2093896,131,0.27294803
171,113.3755454,123,0.284582803
171,114.7715865,157,0.288481511
171,119.754872,73,0.302398272
171,120.1965298,41,0.303631684
171,120.4965232,29,0.304469472
171,121.9637274,35,0.308566916
171,122.7547731,145,0.31077606
171,123.201242,25,0.312022908
171,124.4473725,81,0.315502962
171,124.4787043,155,0.315590461
171,125.7800316,19,0.319224663
171,126.6363047,161,0.321615966
171,131.7051903,11,0.335771782
171,131.8206773,79,0.336094301
171,133.586109,105,0.341024601
171,136.1854648,53,0.34828379
171,137.7813474,191,0.352740592
171,140.8842573,77,0.361406052
171,141.0517294,55,0.361873749
171,143.1878489,159,0.367839264
171,144.5499,99,0.371643048
171,144.7693875,23,0.372256008
171,145.2740671,45,0.37366542
171,149.0221032,195,0.384132516
171,149.5751819,65,0.385677092
171,150.6533362,183,0.38868804
171,151.8520435,33,0.392035656
171,155.2763322,47,0.401598626
171,155.9504439,199,0.403481209
171,158.1027457,63,0.409491917
171,158.3441316,103,0.410166032
171,159.29293,75,0.41281573
171,160.2373272,101,0.415453137
171,163.3712726,181,0.424205268
171,163.586425,193,0.424806122
171,163.7677167,185,0.425312413
171,166.8182737,165,0.433831667
171,169.8122822,15,0.442192998
171,172.334937,93,0.449237986
171,172.4379869,91,0.449525772
171,173.295501,87,0.451920541
171,176.8323688,141,0.461797909
171,177.1300119,59,0.462629133
171,179.7900133,37,0.470057687
171,180.1720831,3,0.471124689
171,181.3295351,197,0.474357091
171,182.5559092,153,0.477781971
171,185.6423149,151,0.486401339
171,188.8186657,85,0.495271896
171,188.95327,69,0.495647804
171,191.8416072,89,0.503714028
171,192.1511905,177,0.504578598
171,192.8060708,127,0.506407474
171,197.7145713,43,0.520115384
171,198.8074212,201,0.523167373
171,204.3857858,7,0.538746005
171,213.6134741,111,0.564516059
171,215.1324107,31,0.568757975
171,244.3015765,97,0.650218352
173,19.70442889,139,0.022988606
173,25.77987719,49,0.039955437
173,27.94039229,21,0.045989081
173,28.99676729,51,0.048939207
173,30.81905901,35,0.054028299
173,32.09953269,29,0.057604263
173,33.96271393,115,0.062807546
173,37.89102687,135,0.073778099
173,40.42892107,41,0.080865645
173,43.51880399,79,0.089494724
173,44.49907107,147,0.092232304
173,47.18582486,25,0.099735569
173,48.54685361,5,0.103536497
173,51.30463727,121,0.111238127
173,52.66375287,167,0.115033712
173,53.92777749,23,0.118563739
173,55.30889601,39,0.122420772
173,59.57149552,107,0.134324882
173,59.61710442,45,0.134452253
173,60.24117743,159,0.136195095
173,60.81955635,117,0.137810326
173,61.129049,19,0.138674643
173,61.6851406,33,0.140227633
173,63.37997765,27,0.144960784
173,68.73304546,191,0.159910232
173,68.84729696,129,0.160229301
173,70.51338102,119,0.164882154
173,73.51827779,101,0.173273893
173,75.21035334,81,0.177999332
173,76.70644701,113,0.182177454
173,78.11464355,47,0.186110108
173,78.20338998,137,0.186357949
173,78.66706464,189,0.187652848
173,79.4294924,183,0.18978207
173,82.89636153,185,0.199463954
173,83.46235506,125,0.201044597
173,84.89188092,61,0.205036817
173,86.23174974,83,0.208778653
173,86.40583968,179,0.209264831
173,86.88627731,17,0.210606544
173,87.64257563,163,0.212718649
173,88.92235686,53,0.216292679
173,90.88600831,65,0.221776544
173,91.17205567,171,0.222575385
173,94.95790909,145,0.233148093
173,95.68152879,193,0.235168937
173,96.49718079,55,0.237446798
173,99.45998835,203,0.245720995
173,101.0376432,13,0.250126893
173,105.099179,105,0.261469495
173,105.5501578,57,0.262728938
173,106.6189964,133,0.265713871
173,107.0571024,157,0.266937364
173,107.1712344,75,0.267256099
173,109.507323,143,0.273780065
173,110.1390666,169,0.275544328
173,111.1739371,9,0.278434398
173,112.6538936,149,0.282567455
173,113.6781281,165,0.285427823
173,114.5392905,199,0.28783278
173,114.8578363,77,0.288722379
173,115.8507004,59,0.291495139
173,117.3001909,123,0.295543114
173,124.0327417,109,0.314345027
173,128.0704688,155,0.325621139
173,129.478215,175,0.329552535
173,130.351592,95,0.331991604
173,130.9210878,91,0.333582028
173,132.1826967,69,0.337105308
173,133.0210923,87,0.339446685
173,133.4487153,63,0.340640903
173,133.998119,1,0.342175216
173,134.2239511,181,0.342805895
173,135.3909886,99,0.346065066
173,136.6661671,151,0.349626242
173,139.6869639,187,0.358062385
173,144.0309569,67,0.370193802
173,144.5088647,11,0.371528449
173,148.9636533,197,0.383969283
173,149.9352369,127,0.386682613
173,150.1653915,71,0.387325363
173,150.9417111,153,0.389493382
173,152.8065915,73,0.394701411
173,153.4518953,93,0.396503543
173,154.9944204,3,0.400811334
173,162.1343151,131,0.420750832
173,165.3333773,103,0.429684814
173,171.5199388,161,0.44696195
173,173.409665,37,0.452239366
173,173.5551037,195,0.45264553
173,174.5117218,43,0.455317066
173,177.5767199,89,0.46387665
173,183.618679,31,0.480749956
173,185.5960067,141,0.486272015
173,193.9670208,15,0.509649645
173,202.7281267,7,0.53411668
173,203.8966675,111,0.53738005
173,204.8721591,201,0.540104294
173,209.7950615,177,0.553852424
173,215.3467285,97,0.569356497
173,218.5510748,85,0.578305237
175,21.53892489,143,0.02811178
175,24.13701174,123,0.035367426
175,24.54895144,95,0.036517845
175,24.61886589,73,0.036713095
175,25.25182556,11,0.038480753
175,26.90339027,155,0.043093058
175,37.27917822,203,0.072069396
175,43.26021353,179,0.088772561
175,45.545244,195,0.095153938
175,46.17739691,187,0.096919344
175,47.71909821,161,0.101224835
175,48.58824044,57,0.103652078
175,49.67574141,131,0.106689129
175,50.33722946,99,0.108536458
175,51.82789879,103,0.112699433
175,59.72545782,125,0.134754851
175,62.64251877,71,0.142901292
175,63.89781564,109,0.146406944
175,64.93197107,113,0.149295017
175,66.39312149,105,0.153375555
175,66.81385248,15,0.154550525
175,69.79625772,141,0.162879452
175,70.60712407,107,0.165143949
175,73.84319192,63,0.174181276
175,74.22981078,129,0.175260982
175,76.61707998,37,0.18192788
